# Urhobo Tone-Marked Reference Lexicon (v1.0)
# Canonical Africanist Tone System:
#   High (H): acute accent (´) -> e.g. á, é, ẹ́, í, ó, ọ́, ú
#   Low (L): grave accent (`) -> e.g. à, è, ẹ̀, ì, ò, ọ̀, ù
#   Rising (LH): caron (ˇ) -> e.g. ǎ, ǐ, ǒ
#   Falling (HL): circumflex (ˆ) -> e.g. â, ô
#   Mid / Neutral (M): unmarked vowel -> e.g. a, e, ẹ, i, o, ọ, u
# Orthographic vowels: a, e, ẹ (U+1EB9), i, o, ọ (U+1ECD), u
# Columns: plain_form	canonical_tone_form	gloss_en	pos	source_ids	agreement	needs_review	reviewed
plain_form	canonical_tone_form	gloss_en	pos	source_ids	agreement	needs_review	reviewed
ẹmrẹvughe	ẹmrẹ́vúghe	realisation	n.	ukere_1986	False	True	False
ẹmọ	ẹmọ́	production (of fruits)	n.	ukere_1986	False	True	False
ẹne	ẹ́ne	four (4) [Curriculum: number]	n.	curriculum_seed,ukere_1986	True	False	True
ẹnẹrhẹ	ẹnẹ́rhẹ	pacification (e.g. from crying)	n.	ukere_1986	False	True	False
ẹran	ẹrán	creeping	n.	ukere_1986	False	True	False
ẹrere	ẹréré	eight	num.	ukere_1986	False	True	False
ẹreyọ	ẹreyọ	admission, acceptance	n.	ukere_1986	False	True	False
ẹrha	ẹrhá	flying	n.	ukere_1986	False	True	False
ẹrha2	ẹrha2	leopard	n.	ukere_1986	False	True	False
ẹrhe	Ẹrhé	Sea  cow  ; Manatee	n.	okrokoto_2020	False	True	False
ẹrhia	Ẹrhia	Disclosure  of  people’s	n.	okrokoto_2020	False	True	False
ẹrho	Ẹrho	Cat-fish	n.	okrokoto_2020	False	True	False
ẹrhobọ	ẹ́rhóbọ	wrist	n.	ukere_1986	False	True	False
ẹrhoghra	ẹrhóghra	dislocation (of a bone in the body)	n.	ukere_1986	False	True	False
ẹrhorho	ẹrhorho	leech / Leech	n.	okrokoto_2020,ukere_1986	True	False	True
ẹrhoro	Ẹrhoro	Tip  of  the  germinating plant	n.	okrokoto_2020	False	True	False
ẹrhovwo	Ẹrhovwo	Prayer	n.	okrokoto_2020	False	True	False
ẹrhẹrhẹ	ẹrhẹrhẹ	swimming	n.	ukere_1986	False	True	False
ẹro	ẹro	eye / Eye	n.	okrokoto_2020,ukere_1986	True	False	True
ẹruerhie	ẹruérhié	civilisation	n.	ukere_1986	False	True	False
ẹruevwiovwiyọ	ẹruévwióvwíyọ	hope	n.	ukere_1986	False	True	False
ẹruevwote	ẹruévwóte	supervision	n.	ukere_1986	False	True	False
ẹruẹmrẹ	ẹruẹ́mrẹ́	prophecy	n.	ukere_1986	False	True	False
ẹruọ	ẹruọ́	entry	n.	ukere_1986	False	True	False
ẹrẹ	ẹrẹ́	levelling	n.	ukere_1986	False	True	False
ẹrẹnren	ẹrẹ́nrẹn	eight (8) [Curriculum: number]	n.	curriculum_seed	False	False	True
ẹrẹvwe	ẹrẹvwe	tongue / Tongue	n.	okrokoto_2020,ukere_1986	True	False	True
ẹsanọ	ẹsánọ	selection / Selection	n.	okrokoto_2020,ukere_1986	False	True	False
ẹse	ẹ́se	gift / ,  Gift	n.	okrokoto_2020,ukere_1986	False	True	False
ẹseroka	ẹ́seróka	souvenir	n.	ukere_1986	False	True	False
ẹshẹ	ẹshẹ́	sale	n.	ukere_1986	False	True	False
ẹsiẹfa	ẹsiẹ́fa	later	adv.	ukere_1986	False	True	False
ẹsiọ	ẹsiọ́	refusal	n.	ukere_1986	False	True	False
ẹsosuọ	Ẹsosuọ	First  ;  Beginning	n.	okrokoto_2020	False	True	False
ẹsọ	Ẹsọ	State  of  penury ; Abject  poverty	n.	okrokoto_2020	False	True	False
ẹto	ẹto	hair / Hair	n.	okrokoto_2020,ukere_1986	True	False	True
ẹtoegba	ẹtoégba	beard	n.	ukere_1986	False	True	False
ẹtuohoro	ẹtuohoro	female pubic hair	n.	ukere_1986	False	True	False
ẹtuoshọ	ẹtuoshọ	male pubic hair	n.	ukere_1986	False	True	False
ẹtuọvwiyọ	ẹtuọ́vwíyọ	beginning starting	n.	ukere_1986	False	True	False
ẹtẹrhe	ẹtẹrhe	pool of water	n.	ukere_1986	False	True	False
ẹva	ẹvá	butchery	n.	ukere_1986	False	True	False
ẹva1	ẹva1	alligator	n.	ukere_1986	False	True	False
ẹvwariẹ	ẹvwáriẹ	repetition	n.	ukere_1986	False	True	False
ẹvwe	Ẹvwe	kola nut / Kola  nut / Kola nut	n.	grammar_basic_course,okrokoto_2020,ukere_1986	True	False	True
ẹvwe	Ẹvwé	goat / Goat	n.	grammar_basic_course,okrokoto_2020,ukere_1986	True	False	True
ẹvwiaye	ẹvwiáye	she (nanny) goat	n.	ukere_1986	False	True	False
ẹvworiẹ	ẹvwóriẹ	fading	n.	ukere_1986	False	True	False
ẹvworiẹ	ẹ́vwóriẹ	baby vomit	n.	ukere_1986	False	True	False
ẹvwẹ	ẹvwẹ́	eczema	n.	ukere_1986	False	True	False
ẹvwẹre	Ẹvwẹ́re	Food  that’s  boiling/cooking on  fire	n.	okrokoto_2020	False	True	False
ẹvwẹrẹ	ẹ́vwẹrẹ	pot (native) / Clay  pot	n.	okrokoto_2020,ukere_1986	False	True	False
ẹvwọ	ẹvwọ́	act of swelling	n.	ukere_1986	False	True	False
ẹwa	ẹwá	pass	n.	ukere_1986	False	True	False
ẹwa	ẹ́wa	collateral security	n.	ukere_1986	False	True	False
ẹwẹn	ẹ́wẹ́n	mind, breath	n.	ukere_1986	False	True	False
ẹya	ẹyá	act of drying	n.	ukere_1986	False	True	False
ẹyarọ	ẹyarọ	bitterness	n.	ukere_1986	False	True	False
ẹyarọ	ẹyarọ	act of begging	n.	ukere_1986	False	True	False
ẹyeorin	ẹyeórin	May	n.	ukere_1986	False	True	False
ẹyẹghrẹ	ẹyẹ́ghrẹ́	struggling for balance, staggering	n.	ukere_1986	False	True	False
ọ	Ọ	Letter Ọ (open-mid) / sound /ɔ/ [Curriculum: alphabet]	phr.	curriculum_seed,ukere_1986	True	False	True
ọ da ghene dia ọtiọye.	Ọ da ghíne dia ọtiọ́ye.	And it was truly so. [Curriculum: phrase_corpus]	phr.	curriculum_seed	False	False	True
ọbara	ọbara	blood / Blood	n.	okrokoto_2020,ukere_1986	False	True	False
ọbe	ọ́be	book / leaf / letter [Curriculum: object]	n.	curriculum_seed,ukere_1986	True	False	True
ọberiyẹnrẹn	ọberíyẹnrẹn	newspaper	n.	ukere_1986	False	True	False
ọberovuẹ	ọberóvuẹ	letter	n.	ukere_1986	False	True	False
ọberukeri	ọberúkeri	calendar	n.	ukere_1986	False	True	False
ọberuseri	ọberúseri	certificate/receipt	n.	ukere_1986	False	True	False
ọberọfeta	ọberọ́feta	dictionary	n.	ukere_1986	False	True	False
ọbiuyovwi	ọbiúyovwi	charm for longevity	n.	ukere_1986	False	True	False
ọbo	ọbo	doctor (medical/traditional) / Native  doctor	n.	okrokoto_2020,ukere_1986	False	True	False
ọboba	ọbóba	young thing/offspring / young, tender / Young  ;   Not  mature	n.	okrokoto_2020,ukere_1986	False	True	False
ọboepha	ọboepha	oracle man	n.	ukere_1986	False	True	False
ọboeriariẹ	ọboériáriẹ	doctor (academic)	n.	ukere_1986	False	True	False
ọboimwu	ọboimwu	pharmacist	n.	ukere_1986	False	True	False
ọboine	ọ́boine	singer	n.	ukere_1986	False	True	False
ọbuwevwi	ọbuwevwi	architect	n.	ukere_1986	False	True	False
ọbẹrokpa	ọbẹrokpa	palm nuts collector	n.	ukere_1986	False	True	False
ọchuko	ọchuko	helper	n.	ukere_1986	False	True	False
ọchuyovwi	ọchuyovwi	pillow	n.	ukere_1986	False	True	False
ọchọ	ọchọ́	hip	n.	ukere_1986	False	True	False
ọda	ọda	paint	n.	ukere_1986	False	True	False
ọdafe	ọdafe	rich person / Rich  person	n.	okrokoto_2020,ukere_1986	False	True	False
ọdavwini	ọdavwiní	examination	n.	ukere_1986	False	True	False
ọdavwini	ọdavwiní	temptation	n.	ukere_1986	False	True	False
ọdavwẹ	ọdávwẹ	interest/desire	n.	ukere_1986	False	True	False
ọdemu	ọdemu	customer	n.	ukere_1986	False	True	False
ọdja	ọdja	sweat	n.	ukere_1986	False	True	False
ọdọ	ọ́dọ	larvae of beetle / Beetle’s  larva	n.	okrokoto_2020,ukere_1986	False	True	False
ọfa	ọ́fa	another	pron.	ukere_1986	False	True	False
ọfarhiẹ	ọfarhiẹ	fornication	n.	ukere_1986	False	True	False
ọfeta	ọfeta	translator	n.	ukere_1986	False	True	False
ọfigbo	Ọfigbo	Palm  oil	n.	okrokoto_2020	False	True	False
ọfo	ọ́fo	tick	n.	ukere_1986	False	True	False
ọfuanfo	ọfuanfo	white (in some contexts = fuanfo)	a.	ukere_1986	False	True	False
ọfẹ	ọfẹ́	tilapia / Tilapia	n.	okrokoto_2020,ukere_1986	False	True	False
ọfẹto	ọfẹto	comb	n.	ukere_1986	False	True	False
ọga	Ọgá	Master	n.	okrokoto_2020	False	True	False
ọga	Ọgá	Animal  track	n.	okrokoto_2020	False	True	False
ọga	ọ̀gà	Sickness  ;  Disease	n.	okrokoto_2020	False	True	False
ọga	ọgá	sir/boss	n.	ukere_1986	False	True	False
ọga1	ọga1	disease/sickness	n.	ukere_1986	False	True	False
ọgadiẹ	ọgadiẹ	crab	n.	ukere_1986	False	True	False
ọgagan	ọgagan	tough, strong, hard (in some contexts = gagan)	a.	ukere_1986	False	True	False
ọgan3	ọgán3	animal track	n.	ukere_1986	False	True	False
ọgarephẹn	ọgarephẹn	diabetics	n.	ukere_1986	False	True	False
ọgba	ọ́gbá	hero	n.	ukere_1986	False	True	False
ọgban	ọgban	horn	n.	ukere_1986	False	True	False
ọgban	ọ́gban	thirty	num.	ukere_1986	False	True	False
ọgbudi	ọ́gbúdi	drunkard	n.	ukere_1986	False	True	False
ọgbọre	ọ́gbọ́re	glutton	n.	ukere_1986	False	True	False
ọghaghare	ọ́ghágháre	dear/precious	a.	ukere_1986	False	True	False
ọghrẹrẹ	ọghrẹrẹ	centipede	n.	ukere_1986	False	True	False
ọghware	ọghware	cheating	n.	ukere_1986	False	True	False
ọghweta	ọghweta	reporter	n.	ukere_1986	False	True	False
ọghwo	ọghwo	old age	n.	ukere_1986	False	True	False
ọghwrọrọ	ọghwrọrọ	slope	n.	ukere_1986	False	True	False
ọghwẹfia	ọ́ghwẹ́fia	charm for protection against gun shot	n.	ukere_1986	False	True	False
ọghwẹkoko	ọghwẹ́koko	gathering	n.	ukere_1986	False	True	False
ọghwẹrẹ	ọghwẹ́rẹ	farmer	n.	ukere_1986	False	True	False
ọghwọrọ	ọghwọrọ	waste	n.	ukere_1986	False	True	False
ọghẹnẹ vẹ wẹ dia.	Ọghẹnẹ vẹ́ wẹ dia.	God be with you. [Curriculum: phrase_corpus]	phr.	curriculum_seed	False	False	True
ọghọ	ọghọ	respect/honour	n.	ukere_1986	False	True	False
ọghọ	ọghọ	virginity	n.	ukere_1986	False	True	False
ọghọrọgbọdọ	ọghọrọgbọdọ	elephant grass	n.	ukere_1986	False	True	False
ọgo	Ọgó	Bottle	n.	grammar_basic_course	False	True	False
ọgua	ọguá	palace	n.	ukere_1986	False	True	False
ọgua	ọguá	town hall	n.	ukere_1986	False	True	False
ọguimoto	ọguimoto	driver	n.	ukere_1986	False	True	False
ọgẹdjọ	ọgẹdjọ	idol worshipper	n.	ukere_1986	False	True	False
ọgẹrobọ	ọgẹrobọ	ladle	n.	ukere_1986	False	True	False
ọgọ	ọgọ́	bottle	n.	ukere_1986	False	True	False
ọgọ	ọ́gọ	in-law (male)	n.	ukere_1986	False	True	False
ọgọdọ	ọgọdọ	pit / Pit	n.	okrokoto_2020,ukere_1986	False	True	False
ọgọghẹnẹ	ọgọghẹnẹ	Christian	n.	ukere_1986	False	True	False
ọgọrọ	ọgọrọ	raffia palm / Palm  wine	n.	okrokoto_2020,ukere_1986	False	True	False
ọhohowa	ọhohowa	bushfowl	n.	ukere_1986	False	True	False
ọhroware	ọ́hróware	shrew	n.	ukere_1986	False	True	False
ọhwarhisọ	ọhwarhisọ	dung-beetle	n.	ukere_1986	False	True	False
ọhwunu	ọ́hwúnu	gun	n.	ukere_1986	False	True	False
ọhwẹre	ọhwẹre	"eye pain like ""Apollo"""	n.	ukere_1986	False	True	False
ọhwẹre1	ọhwẹre1	tadpole	n.	ukere_1986	False	True	False
ọhwẹrobọ	ọ́hwẹróbọ	left-handed person	n.	ukere_1986	False	True	False
ọhẹrhuwevwi	ọhẹrhuwevwi	gecko	n.	ukere_1986	False	True	False
ọhọ	ọhọ́	sense	n.	ukere_1986	False	True	False
ọhọ	ọ́họ	fowl	n.	ukere_1986	False	True	False
ọhọaye	ọ́họáye	hen	n.	ukere_1986	False	True	False
ọhọhọhọ	ọhọhọhọ	heavy (in some contexts = họhọhọ)	a.	ukere_1986	False	True	False
ọhọvwọre	ọhọvwọre	chieftaincy title	n.	ukere_1986	False	True	False
ọja	ọja	toothache	n.	ukere_1986	False	True	False
ọjẹfia	ọjẹfia	disrespect	n.	ukere_1986	False	True	False
ọka	ọ́ka	corn, maize / Corn	n.	okrokoto_2020,ukere_1986	False	True	False
ọkakuro	ọkakúro	chieftaincy title	n.	ukere_1986	False	True	False
ọkan	ọkán	sunbird	n.	ukere_1986	False	True	False
ọkaorho	ọkaórho	title normally given to the oldest man in a town	n.	ukere_1986	False	True	False
ọkarekọ	ọkarekọ	woodpecker	n.	ukere_1986	False	True	False
ọke	ọke	time / Period  of  time	n.	okrokoto_2020,ukere_1986	False	True	False
ọke2	ọké2	miserliness	n.	ukere_1986	False	True	False
ọkefiọke	ọkefiọke	occasionally	adv.	ukere_1986	False	True	False
ọkeghọrọ	ọkeghọrọ	kingfisher	n.	ukere_1986	False	True	False
ọkevọ	ọkevọ́	when	int.	ukere_1986	False	True	False
ọkievwiẹ	ọkiévwiẹ	birthday	n.	ukere_1986	False	True	False
ọkiorhọ	ọkiorhọ	harvest season (of yams, crops etc)	n.	ukere_1986	False	True	False
ọkiosio	ọkiósio	rainy season	n.	ukere_1986	False	True	False
ọkiuvo	ọkiúvo	dry season	n.	ukere_1986	False	True	False
ọkiọvo	ọkiọvo	sometimes	adv.	ukere_1986	False	True	False
ọko	Ọkó	Village	n.	okrokoto_2020	False	True	False
ọko	ọko	gift parcel, present / Gift  parcel ; Present	n.	okrokoto_2020,ukere_1986	False	True	False
ọko1	ọkó1	village	n.	ukere_1986	False	True	False
ọkpa	ọkpá	thickness	n.	ukere_1986	False	True	False
ọkpako	Ọkpako	Older  person  ;  More  elderly	n.	okrokoto_2020	False	True	False
ọkpako	ọkpáko	senior	n.	ukere_1986	False	True	False
ọkparibibẹ	ọkparibibẹ	pincers	n.	ukere_1986	False	True	False
ọkparivie	ọkparivie	brassière	n.	ukere_1986	False	True	False
ọkpo	ọkpo	piles	n.	ukere_1986	False	True	False
ọkpọ	Ọkpọ́	A  species  of  the  lizard	n.	okrokoto_2020	False	True	False
ọkpọ	Ọ́kpọ	Name   sake	n.	okrokoto_2020	False	True	False
ọkpọ	ọkpọ́	walking stick / Pole ; Walking  stick	n.	okrokoto_2020,ukere_1986	False	True	False
ọkpọ	ọkpọ́	bamboo	n.	ukere_1986	False	True	False
ọkpọ	ọ́kpọ	namesake	n.	ukere_1986	False	True	False
ọkpọbia	ọkpọ́bia	squirrel-like animal	n.	ukere_1986	False	True	False
ọkpọrho	ọ́kpọ́rho	fish box/refrigerator	n.	ukere_1986	False	True	False
ọkpọrhororivwi	ọ́kpọ́rhorórivwi	mortuary	n.	ukere_1986	False	True	False
ọkpọrhorọbara	ọ́kpọ́rhorọ́bara	blood bank	n.	ukere_1986	False	True	False
ọkrẹkrẹ	ọkrẹkrẹ	short (in some contexts = krẹkrẹ)	a.	ukere_1986	False	True	False
ọkẹre	ọkẹre	tide/flood	n.	ukere_1986	False	True	False
ọkọkọ	ọ́kọ́kọ́	corner	n.	ukere_1986	False	True	False
ọmiọvwọ	ọmiọvwọ	nursing mother, woman having children	n.	ukere_1986	False	True	False
ọmotọ	ọ́mótọ	native, indigene	n.	ukere_1986	False	True	False
ọmraro	ọmraro	prophet	n.	ukere_1986	False	True	False
ọmwa	ọ́mwa	soldier fish	n.	ukere_1986	False	True	False
ọmẹro	ọ́mẹ́ro	pupil (of eye)	n.	ukere_1986	False	True	False
ọmọ	ọ́mọ	child [Curriculum: object]	n.	curriculum_seed,grammar_basic_course,okrokoto_2020,ukere_1986	True	False	True
ọmọboba	ọ́mọbóba	baby	n.	ukere_1986	False	True	False
ọmọfofa	ọ́mọfófa	bushbaby	n.	ukere_1986	False	True	False
ọmọhọ	Ọmọhọ	Baby  chick	n.	okrokoto_2020	False	True	False
ọmọkpako	ọ́mọkpáko	first born	n.	ukere_1986	False	True	False
ọmọmare	ọ́mọ́mare	old person	n.	ukere_1986	False	True	False
ọmọphra	Ọmọphra	Bird	n.	okrokoto_2020	False	True	False
ọmọraruakpọ	ọ́mọráruakpọ	stepchild	n.	ukere_1986	False	True	False
ọmọrovie	ọ́mọrovie	prince, princess	n.	ukere_1986	False	True	False
ọmọrọriọka	ọ́mọrọ́riọka	bastard	n.	ukere_1986	False	True	False
ọmọshare	ọ́mọsháre	boy / son [Curriculum: object]	n.	curriculum_seed,okrokoto_2020,ukere_1986	True	False	True
ọmọsẹ	ọ́mọ́sẹ	half brother/sister	n.	ukere_1986	False	True	False
ọmọtobẹ	ọ́mọ́tobẹ	spinster	n.	ukere_1986	False	True	False
ọmọtogbẹ	ọ́mọ́tógbẹ	old married woman who returns to her father's compound to stay	n.	ukere_1986	False	True	False
ọmọtẹ	ọ́mọtẹ́	girl / daughter [Curriculum: object]	n.	curriculum_seed,okrokoto_2020,ukere_1986	True	False	True
ọnegbage	ọnégbáge	wrapper	n.	ukere_1986	False	True	False
ọneki	ọnéki	trader	n.	ukere_1986	False	True	False
ọnya	ọ́nya	lobster	n.	ukere_1986	False	True	False
ọnyẹ	ọnyẹ	incubus	n.	ukere_1986	False	True	False
ọnyẹ	ọnyẹ́	weight	n.	ukere_1986	False	True	False
ọnyẹnyẹ	ọnyẹnyẹ́	sardine	n.	ukere_1986	False	True	False
ọnyọ	ọ́nyọ	bee	n.	ukere_1986	False	True	False
ọnẹ	ọnẹ́	yam	n.	ukere_1986	False	True	False
ọnọkpa	ọnọ́kpa	policeman	n.	ukere_1986	False	True	False
ọpuọpuọ	ọpuọpuọ	ray (fish) / Shark  ;    Stinging  ray  fish	n.	okrokoto_2020,ukere_1986	False	True	False
ọre	Ọre	Sun	n.	okrokoto_2020	False	True	False
ọre	ọre	tsetse fly	n.	ukere_1986	False	True	False
ọre	ọre	meal	n.	ukere_1986	False	True	False
ọremuọghọkẹ	ọrémuọghọkẹ	honourable	n.	ukere_1986	False	True	False
ọrha	ọrhá	idol, shrine	n.	ukere_1986	False	True	False
ọrhare	ọrháre	bachelor / Chronic  bachelor ;Male	n.	okrokoto_2020,ukere_1986	False	True	False
ọrharha	ọrhárha	visitor/stranger / Stranger	n.	okrokoto_2020,ukere_1986	False	True	False
ọrhe	ọrhe	odour	n.	ukere_1986	False	True	False
ọrhe	ọ́rhe	native chalk	n.	ukere_1986	False	True	False
ọrhierhia	ọrhierhia	tale-bearer/traitor	n.	ukere_1986	False	True	False
ọrho	ọrho	growth	n.	ukere_1986	False	True	False
ọrhoghwo	ọrhoghwo	sieve	n.	ukere_1986	False	True	False
ọrhorhorho	ọrhorhorho	hot	a.	ukere_1986	False	True	False
ọrhẹ	ọrhẹ	plantain	n.	ukere_1986	False	True	False
ọrhẹrotọ	ọrhẹrotọ	security guard (be it day or night)	n.	ukere_1986	False	True	False
ọrieda	ọriéda	witch/wizard	n.	ukere_1986	False	True	False
ọrigbo	Ọrigbo	Bitter  leaf  ;Bitter  leaf  plant	n.	okrokoto_2020	False	True	False
ọrigbo	ọ́rígbo	bitterleaf	n.	ukere_1986	False	True	False
ọrigbẹ	ọrígbẹ	porcupine / Porcupine	n.	okrokoto_2020,ukere_1986	False	True	False
ọriẹ	ọriẹ	arrogance	n.	ukere_1986	False	True	False
ọriọka	ọriọka	weaver bird	n.	ukere_1986	False	True	False
ọrobiebi	ọrobiebi	cobra	n.	ukere_1986	False	True	False
ọrovwori	ọrovwori	lord	n.	ukere_1986	False	True	False
ọrọdekọ	Ọrọdekọ	Snake	n.	okrokoto_2020	False	True	False
ọscba	ọscba	upper wrapper (of the two) worn by women	n.	ukere_1986	False	True	False
ọse	ọse	lover	n.	ukere_1986	False	True	False
ọsete	ọséte	plate (breakable)	n.	ukere_1986	False	True	False
ọshare	ọsháre	man / male [Curriculum: object]	n.	curriculum_seed,okrokoto_2020,ukere_1986	True	False	True
ọshareorọvwe	ọ́shareórọvwe	husband	n.	ukere_1986	False	True	False
ọsia	ọsia	gorilla (also powerful person)	n.	ukere_1986	False	True	False
ọsipito	ọsipíto	hospital	n.	ukere_1986	False	True	False
ọso	ọso	hawk / Hawk	n.	okrokoto_2020,ukere_1986	False	True	False
ọsorọvwe	ọ́sorọvwe	father/brother in-law	n.	ukere_1986	False	True	False
ọsoso	ọsoso	full, complete	n.	ukere_1986	False	True	False
ọsoso1	ọsoso1	straight	n.	ukere_1986	False	True	False
ọsosuada	ọsosuáda	main part of a street	n.	ukere_1986	False	True	False
ọsuere	ọsuere	main part of a town	n.	ukere_1986	False	True	False
ọsuke	ọsuke	Hunch-back	n.	okrokoto_2020	False	True	False
ọsuke	ọ́súke	humpback	n.	ukere_1986	False	True	False
ọsẹ	ọ́sẹ	father [Curriculum: object]	n.	curriculum_seed,okrokoto_2020,ukere_1986	True	False	True
ọsẹ mẹ vẹ iniọvo mẹ.	Ọ́sẹ mẹ vẹ iniọ́vo mẹ.	My father and my brethren. [Curriculum: phrase_corpus]	phr.	curriculum_seed	False	False	True
ọsẹraruskpọ	ọ́sẹráruskpọ	stepfather	n.	ukere_1986	False	True	False
ọtan	ọtan	squirrel	n.	ukere_1986	False	True	False
ọtishe	ọtishé	charm for effective blow	n.	ukere_1986	False	True	False
ọtota	Ọtota	Spokesperson	n.	okrokoto_2020	False	True	False
ọtota	ọtota	spokesman	n.	ukere_1986	False	True	False
ọtọke	ọtọke	miser	n.	ukere_1986	False	True	False
ọtọrọ	ọtọrọ	pattern of wrapper worn by men	n.	ukere_1986	False	True	False
ọviẹ	ọviẹ́	slave	n.	ukere_1986	False	True	False
ọvo	ọ́vo	one (1) [Curriculum: number]	n.	curriculum_seed,ukere_1986	True	False	True
ọvuikpe	ọ́vuikpe	January	n.	ukere_1986	False	True	False
ọvuọvo	ọvuọvo	same	a.	ukere_1986	False	True	False
ọvuọvo	ọvuọ́vó	one by one/step by step	adv.	ukere_1986	False	True	False
ọvwa	ọvwá	bride	n.	ukere_1986	False	True	False
ọvwaghware	ọvwághware	wise man	n.	ukere_1986	False	True	False
ọvware	ọ́vwáre	young palm	n.	ukere_1986	False	True	False
ọvwe	ọvwe	food prepared without salt	n.	ukere_1986	False	True	False
ọvwe	ọ́vwe	frond	n.	ukere_1986	False	True	False
ọvwerhotọ	ọvwerhotọ	puff adder	n.	ukere_1986	False	True	False
ọvwero	ọvwéro	backbiter	n.	ukere_1986	False	True	False
ọvwisusu	ọvwísusu	rascal, a nuisance	n.	ukere_1986	False	True	False
ọvwiẹrẹ	ọvwiẹrẹ	lazy person	n.	ukere_1986	False	True	False
ọvwoshọ	ọvwóshọ	coward	n.	ukere_1986	False	True	False
ọvwosoghoro	ọvwósoghoro	vagabond	n.	ukere_1986	False	True	False
ọvwovwa	ọvwóvwa	non witch or wizard	n.	ukere_1986	False	True	False
ọvwozighi	ọvwózighi	rough person, confusionist	n.	ukere_1986	False	True	False
ọvwra	ọ́vwra	bird	n.	ukere_1986	False	True	False
ọvwreghrẹ	ọvwréghrẹ	enemy	n.	ukere_1986	False	True	False
ọvwurhuru	ọvwúrhuru	selfish person, one who has greed for others' food or things	n.	ukere_1986	False	True	False
ọvwuvwohwo	ọvwúvwohwo	person without helper	n.	ukere_1986	False	True	False
ọvwẹ	ọvwẹ	viper	n.	ukere_1986	False	True	False
ọvwẹ	ọvwẹ́	free	n.	ukere_1986	False	True	False
ọvwọfarhiẹ	ọvwọ́farhiẹ	fornicator	n.	ukere_1986	False	True	False
ọvwọrikọkọ	ọvwọrikọkọ	stammerer	n.	ukere_1986	False	True	False
ọwara	ọwára	priest	n.	ukere_1986	False	True	False
ọwẹnẹwẹnẹ	ọwẹnẹwẹnẹ	statement that tends to exam ine an issue in alternative manner	exp.	ukere_1986	False	True	False
ọyavwemetẹ	ọyavwemetẹ	person who circumcises women	n.	ukere_1986	False	True	False
ọye	ọ́ye	he / she / him / her [Curriculum: pronoun]	pron.	curriculum_seed,ukere_1986	True	False	True
ọyikọ	ọyikọ	messenger	n.	ukere_1986	False	True	False
ọyọn	Ọyọn	Honey	n.	okrokoto_2020	False	True	False
ọyọrigho	ọyọrigho	treasurer	n.	ukere_1986	False	True	False
ọyọrọmọ	ọyọrọmọ	housemaid	n.	ukere_1986	False	True	False
